mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestregressor__max_depth,param_randomforestregressor__max_samples,param_randomforestregressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.697469631830851,0.06505965258534252,0.0760187307993571,0.0037380046693425172,4,0.7,300,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 300}",,,,,,1
3.422374963760376,0.01670848507527638,0.09680040677388509,0.003738500756080105,4,0.7,400,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 400}",,,,,,1
4.590980450312297,0.011419539111475151,0.15584357579549155,0.02594680455339583,4,0.7,500,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 500}",,,,,,1
1.125505844751994,0.02429665570450813,0.03375776608784994,0.0018886706063092225,5,0.8,100,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 100}",,,,,,1
2.2124174435933432,0.020672308794835934,0.06188114484151205,0.0036850730474390827,5,0.8,200,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 200}",,,,,,1
3.8935438791910806,0.26602573223453746,0.12427711486816406,0.008313578996484487,5,0.8,300,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 300}",,,,,,1
5.540202458699544,0.1841028909986184,0.13691218694051108,0.003196962152494061,5,0.8,400,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 400}",,,,,,1
6.989139000574748,0.2427329754258782,0.20432313283284506,0.029538888209013653,5,0.8,500,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 500}",,,,,,1
1.545285701751709,0.02415388530512597,0.04260913530985514,0.00336875247380804,5,0.9,100,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 100}",,,,,,1
3.096906582514445,0.15497952354355923,0.1034851868947347,0.049246817201929756,5,0.9,200,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 200}",,,,,,1
4.64745569229126,0.281830838533502,0.12588604291280112,0.038213549507107064,5,0.9,300,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 300}",,,,,,1
5.820605993270874,0.2421483942159195,0.12749838829040527,0.013006101816348191,5,0.9,400,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 400}",,,,,,1
7.218463659286499,0.3346618572389593,0.15828180313110352,0.002242701883721922,5,0.9,500,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 500}",,,,,,1
1.212469259897868,0.034946925407676674,0.03667291005452474,0.002375075053852398,5,0.7,100,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 100}",,,,,,1
2.36246927579244,0.050875455126425176,0.06575560569763184,0.0007882280005756129,5,0.7,200,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 200}",,,,,,1
3.566986878712972,0.091017977063029,0.0925892988840739,0.004026903523284416,5,0.7,300,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 300}",,,,,,1
4.749116023381551,0.12044203459345322,0.12042442957560222,0.004742489685811576,5,0.7,400,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 400}",,,,,,1
5.778965791066487,0.14757514602606803,0.14093756675720215,0.008423173004377638,5,0.7,500,"{'randomforestregressor__max_depth': 5, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 500}",,,,,,1
2.1431871255238852,0.06951934901052272,0.05806851387023926,0.0028252645953930977,10,0.8,100,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 100}",,,,,,1
4.149096806844075,0.07569356571679665,0.10410221417744954,0.0032106928541931266,10,0.8,200,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 200}",,,,,,1
6.352799654006958,0.051504634052059725,0.15305709838867188,0.00797607899136199,10,0.8,300,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 300}",,,,,,1
8.068166097005209,0.04172970747921583,0.17776854832967123,0.0018339000713525524,10,0.8,400,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 400}",,,,,,1
10.392946402231852,0.2284399225840642,0.2345898151397705,0.015227667013542973,10,0.8,500,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 500}",,,,,,1
2.224637190500895,0.01602990495090547,0.06428694725036621,0.004477855215893226,10,0.9,100,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 100}",,,,,,1
4.482344786326091,0.1383155159860303,0.10663263003031413,0.007452395811421349,10,0.9,200,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 200}",,,,,,1
6.4785036245981855,0.04376976617803257,0.13472572962443033,0.007196270225456961,10,0.9,300,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 300}",,,,,,1
8.913244088490805,0.2707763114980188,0.18575183550516763,0.014021793015029453,10,0.9,400,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 400}",,,,,,1
11.094849268595377,0.3403721722744172,0.24540972709655762,0.01046307461237664,10,0.9,500,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 500}",,,,,,1
1.869552771250407,0.010362363610812173,0.053991476694742836,0.003109354095262497,10,0.7,100,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 100}",,,,,,1
3.6991263230641684,0.01609387856241248,0.09505335489908855,0.004408971625260698,10,0.7,200,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 200}",,,,,,1
5.768057584762573,0.13396153989433768,0.14672350883483887,0.01410425867692862,10,0.7,300,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 300}",,,,,,1
7.613485097885132,0.23763656898016186,0.19303790728251138,0.013947369999318867,10,0.7,400,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 400}",,,,,,1
9.703396558761597,0.2563477238482662,0.23635109265645346,0.023167954292849114,10,0.7,500,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 500}",,,,,,1
2.851818005243937,0.07194832296754039,0.0717918078104655,0.003910719209710514,15,0.8,100,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 100}",,,,,,1
5.546042203903198,0.13394214091273637,0.13192923863728842,0.009092508545166118,15,0.8,200,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 200}",,,,,,1
8.327821572621664,0.2275198964547419,0.18518853187561035,0.01354833480595317,15,0.8,300,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 300}",,,,,,1
11.011300325393677,0.2986055327798713,0.25434207916259766,0.006581607577453567,15,0.8,400,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 400}",,,,,,1
14.069764773050943,0.28079997466294654,0.4208109378814697,0.08108716950141329,15,0.8,500,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 500}",,,,,,1
2.9862735271453857,0.08105818812313396,0.06568765640258789,0.0014439311923694013,15,0.9,100,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 100}",,,,,,1
6.1823570728302,0.366537507878886,0.1348730723063151,0.004072634830854768,15,0.9,200,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 200}",,,,,,1
10.798569361368815,1.697645698825159,0.2624167601267497,0.05643185066590943,15,0.9,300,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 300}",,,,,,1
17.89863872528076,0.805942148620914,0.505085309346517,0.021742209143527202,15,0.9,400,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 400}",,,,,,1
25.406010548273724,0.7429526050502603,0.6375745932261149,0.01996105518260235,15,0.9,500,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 500}",,,,,,1
4.607316891352336,0.28637426849175074,0.13723206520080566,0.009371955146163206,15,0.7,100,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 100}",,,,,,1
9.630908012390137,0.14138432367467585,0.26533039410909015,0.010474302256261492,15,0.7,200,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 200}",,,,,,1
14.364136298497518,0.2511715408459493,0.3637455304463704,0.01177907194155722,15,0.7,300,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 300}",,,,,,1
18.024189074834187,0.05161310188988501,0.4586334228515625,0.004794060377279504,15,0.7,400,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 400}",,,,,,1
20.859556595484417,0.8504652679609406,0.5270326932271322,0.012454513904143183,15,0.7,500,"{'randomforestregressor__max_depth': 15, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 500}",,,,,,1
